addr:housenumber,payment:cash,contact:twitter,entrance,addr:street,drink,name:he,level,layer,guest_house,coffee,name:en,reservation,payment:notes,museum,service:bicycle:pump,article,roof:shape,memorial,internet_access:fee,name:de,payment:lightning,survey:date,title,addr:city,comment,lgbtq,tollFree,brand,contact:facebook,accessibility,description,latitude,disused:shop,name:ru,brand:wikipedia,source,addr:housename,common_tags,wikipedia,image,designation,brand:wikidata,wheelchair,checkIn,source:date,directions,name,description:ru,lastEdit,wheelchair:description,addr:postcode,contact:tripadvisor,official_name,last_checked,second_hand,rooms,denomination,changing_table:wheelchair,address,checkOut,note,wheelchair:description:de,disused:tourism,wikidata,email,ref:rce,heritage,surveillance,check_date:opening_hours,takeaway,start_date,historic,check_date,stroller,cuisine,beauty,craft_beer,payment:credit_cards,payment:onchain,addr:country,name:zh,shop,building:architecture,wikimedia_commons,religion,wifi,alt_name,unisex,contact:website,longitude,toilets:wheelchair,name:ko,name:lb,sport,contact:instagram,name:es,brewery,landuse,highchair,ref:bag,hours,drink:club-mate,stars,contact:phone,changing_table,toilets,url,name:da,changing_table:location,internet_access,alt,name:uk,atm,fax,name:nl,smoking,heritage:operator,drive_through,toilets:access,opening_hours,name:ml,currency:XBT,operator,type,payment:coins,air_conditioning,delivery,bicycle_rental,landmark,building:levels,phone,contact:email,amenity,access,int_name,old_name,price,website,meal,Micheline,category,Service,room_facilities,drink type,music type,Ambiental,price range,private_bath,air_conditioning.1,bath,balcony,view,kitchen,tv,bed_number,size,indoor/outdoor seating,dietary
,,,,,,,,,,,,,,,,amsterdamplantage,,,,,,,hortus botanicus,,,,,,,,the amsterdam botanical garden hortus a it be call by local be formerly the botanic garden of the university of amsterdam it be one of the old botanical garden in the world nowadays it be an independent organisation the collection of the garden consists of more than 6000 specie the garden regurlary hold extra exhibition and music performance,52.366727,,,,,,x x x,,,,,,,,tram mr visserplein,hortus café,,20160612,,,,,,,,,,plantage middenlaan 2,,,,,,,,,,,,,,,,coffeeshop,,,,,,,,,,,,,,,4.907917,,,,,,,,,,,10am5pm,,,,,,httpwwwdehortusnlindexasp,,,,,,,,,,,,,,,,,see,,,,,,,31 20 625 90 21,,cafe,,,,€850 adult €450 senior and child,,,no,,,,,,,,,,,,,,,,,,
10,,,,plantage parklaan,,,,,,,,,,,,amsterdamplantage,,,no,,,,wertheimpark,amsterdam,,,,,,,a small park with a world war ii memorial locate at one of the nice canal in amsterdam,52.367768,,,,,,x wlan 431 yes 64 no 20 x x x,,,,,,,,opposite the hortus botanicus,cafe smit voogt,,,,1018st,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.90892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mosu 10002400,,,,see,,,,,,,,,pub,,,,,httpswwwcafesmitenvoogtnl,,no,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamplantage,,,,,,,hermitage amsterdam,,,,,,,,hermitage amsterdam be a branch of the hermitage museum of saint petersburg on the amstel river in amsterdam this museum host exhibition with painting and other cultural artifact from the vault of it russian parent tot en met 20 mei 2024 julius caesar ik kwam ik zag en ging ten onder koop ticket meer informatie nieuws tentoonstellingsprogramma h ’ art museum 2024 2028 bekend © groepsportret raquel van haver 2020 foto amsterdam museum nu te zien amsterdam museum in hart museum nu te zien museum van de geest outsider art ongepolijste kunst van mensen met een bijzondere achtergrond verwacht express your freedom wat betekent vrijheid voor jou looptijd 9 mei tm 24 augustus 2024 nu te zien abn amro kunstprijs abn amro kunstprijswinnaar mounira al solh toont nieuwe installatie in h ’ art museum © eva bloem geef hart museum be een culturele onderneming die bestaat zonder subsidie steun ons,52.365459,,,,,,x x x,,,,,,,,metro waterlooplein,neva,,,,,,,,,,,,nieuwe herengracht 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.903303,,,,,,,,,,,,,,,,,httpwwwhermitagenl,,,,,,,,,,,,,,,,,see,,,,,,,31 20 5308751,,restaurant,,,,,httpnevanl,,no,,,,,,,,,,,,,,,,,,
,,,,kattenburgerplein,,,,,,,,,,,,amsterdamplantage,,,,,,,scheepvaartmuseum,amsterdam,,,,,,,het scheepvaartmuseum reopen in late 2011 follow major renovation stimulate interactive exhibition allow visitor to explore 500 year of maritime history the building call the arsenal be impressive the central square the indoor courtyard can be visit for free and take your breath away also the museum shop the restaurant and the library be open to the public free of charge ontdek 500 jaar nederlandse maritieme geschiedenis en de verbinding met de samenleving van nu en van de toekomst het scheepvaartmuseum bewaart één van de grootste en meest vooraanstaande maritieme collecties ter wereld en bevat onder andere schilderijen scheepsmodellen navigatieinstrumenten en zeekaarten food for thought de tentoonstelling food for thought geeft bezoekers een kijkje in de wereld van de grootschalige voedselproductie waar komt ons voedsel eigenlijk vandaan waar wordt het geproduceerd en hoe verplaatst het zich over de wereld met werk van fotograaf en documentairemaker kadir van lohuizen redders op zee met de fotografietentoonstelling redders op zee viert het scheepvaartmuseum 200 jaar koninklijke nederlandse redding maatschappij knrm de tentoonstelling zet vrijwilligers van de knrm de redders op zee in de schijnwerpers en laat zien wie deze mensen zijn vocschip stap aan boord van het vocschip de amsterdam een belangrijk onderdeel van je museumbezoek aan boord be er van alles te leren over vocschepen en de geschiedenis van de voc,52.371686,,,,,het scheepvaartmuseum,x x yes 509 no 131 only 16 terrace 12 pedestrianzone 11 sidewalk 6 patio 1,,,,,,,,,restaurant stalpaert,,,,1018kk,,,,,,,,kattenburgerplein 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.914815,,,,,,,,,,,09001700 daily,,,,,,httpwwwhetscheepvaartmuseumnl,,,,,,,,,,,,,,,,,see,,,,,,,31 20 5232222,,restaurant,,,,€15 adult €750 child student and senior price 2014,,,no,,,,,,,,,,,,,,,,,,
61,,,,plantage kerklaan,,,,,,,dutch resistance museum,,,,,amsterdamplantage,,,,,,,verzetsmuseum,amsterdam,,,,,,,awardwinning museum show what amsterdam and holland be like during nazi occupation,52.367785,,музей сопротивления,,httpwwwverzetsmuseumorg,,x yes 82 no 18 eur 24 2 adult camper 2 first hour and restaurant free €2hour €8day €5extra night 1 x x x yes 2234 limited 983 no 881,nlverzetsmuseum amsterdam,,dutch resistance museum,,yes,,,,verzetsmuseum,,,,,,,,,,,,plantage kerklaan 61d,,,,,q828307,,,,,,,,,,,,,,,,nl,,,,categoryverzetsmuseum amsterdam,,,verzetsmuseum amsterdam,,,4.912729,,,,,,,,,,,,,,,,,httpwwwverzetsmuseumorgmuseumenmuseum,,,,dutch resistance museum,,,,,,,,,mofr 10001700 sasu 11001700,,,,see,,,,,,,31 20 620 2535,,museum,,dutch resistance museum,,,httpswwwverzetsmuseumorg,,no,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamplantage,,,,,,,de gooyer,,,,,,,,it the only windmill 1814 restore in the centre of amsterdam and the closest one thats open to visitor de gooyer at funenkade bus 22 tram 7 open wednesday to sunday from 3pm to 7pm,52.366805,,,,,,x x yes 509 no 131 only 16 terrace 12 pedestrianzone 11 sidewalk 6 patio 1,,,,,,,,,café struis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.926172,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,see,,,,,,,,,bar,,,,,,,no,,,,,,,,,,,,,,,,,outdoor,
,,,,,,,,,,,,,,,,amsterdamplantage,,,,,,,de bamboeseur,,,,,,,,fabulous little bar in the traditional brown cafe style in a fairly residential district near artis zoo all the food be homemade daily you really cant go wrong with any part of the menu no reservation necessary but seat be limited to a small bar and 8 table of vary size upstairs great place to spend an even open for lunch and dinner,,,,,,,,,,,,,,,,,,,,,,,,,,,,plantage parklaan 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,daily 11am1am,,,,,,,,,,,,,,,,,,,,,,,eat,,,,,,,31 20 625 47 21,,,,,,,,dinner,no,,,,,,intimate,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamplantage,,,,,,,koffiehuis van den volksbond,,,,,,,,former coffeehouse for harbour labourer now a small atmospheric restaurant in the east of the city centre mainly visit by local different menu every even range from euro 10 to euro 15 for a main course not possible to make reservation and you may have to share a table with other guest,,,,,,,,,,,,,,,,,,,,,,,,,,,,kadijksplein 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eat,,,,,,,,,,,,,,,dinner,no,,,,,,casual,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamplantage,,,,,,,cafe kadijk,,,,,,,,cafe kadijk be a small indonesian restaurant that offer good food at a decent price the restaurant have a coffee shop vibe and be locate in a trendy area just outside amsterdam city center it be a bit of a walk away from the more touristy area of the city patio din and indoor din be both available drinken indisch eten café kadijk be een klein gezellig eetcafé gelegen aan het kadijksplein tegenover de scharrebiersluis het plein be fraai opgeknapt en biedt in het voorjaar en de zomer plaats aan prachtige zonnige terrassen bij café kadijk worden dagelijks indische maaltijden geserveerd waarbij het indisch bordje een aanrader be dagelijks geopend van 1700 tot 0100 uur de keuken sluit om 2200 uur reserveren be niet mogelijk café kadijk be met spoed op zoek naar een gezellige keukenmedewerker die zelfstandig kan werken stuur een mailtje naar infocafekadijknl,,,,,,,,,,,,,,,,,,20150827,,,,,,,,,,kadijksplein 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,httpcafekadijknl,,,,,,,,,,,,,,,,,eat,,,,,,,,,,,,,€€,,dinner,no,,,,,,casual,cheap,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamplantage,,,,,,,brouwerij t ij,,,,,,,,it label with an ostrich egg be a visual pun a ij and ei the word for egg sound the same in dutch east of the centre close to artis zoo in a former bath house beside a windmill a small scale brewery where delicious beer in several variety and strength be brew and sell at a bar on the premise the beer be available at some specialist beer shop and of high quality and in some case alcohol content internationally renowned we give our beach chair a new look and roos make new bag from the old fabric read more 0 comment this summer we will be at all tapt event with the brouwerij ’ t ij belspel for this bell game you dont need a phone to call in here we do it with a bicycle bell read more 0 comment we felt like try something different again thats why we give our beloved calypso a new twist and make the recipe even fresher and fruitier read more 0 comment mark saturday july 20th in your agenda after the great succes of the last four time we be a back petanque on the sundrenched terrace of ‘ t blauwe theehuis right in the heart of vondelpark read more 2 comment buy our beer at your supermarket get a chance to win a buurtbankje neighborhood bench and get to know your neighbor well on a buurtbankje you meet all the resident that make up a neighborhood it a bench you place on your sidewalk or street that all neighborhood resident can use this way you get to know your neighbor well people feel more at home in the neighborhood and you look out for each other more often make a difference in the neighborhood have never be this easy read more 0 comment on saturday march 30th the 4th edition of eggshibition take place at vogelfrei the creative stronghold of the havenloods in utrecht 15 utrecht artist unleashed their creativity on 15 ostrich egg bring the total collection to over 50 with each egg that arrive in the day lead up to the event we be amaze anew each creation be a gift in itself the exhibition on saturday afternoon be quickly follow by a diverse program of special entertainment last into the late hour with a good glass of paasij in hand it be once again a fantastic party read more 0 comment,,,,,,,,,,,,,,,,,,,,,,,,,,,,funenkade 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wsu 15002000,,,,,,httpwwwbrouwerijhetijnllangen,,,,,,,,,,,,,,,,,drink,,,,,,,31 20 622 83 25,,,,,,,,,no,,,,beer,craft beer,casual,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamplantage,,,,,,,eden lancaster hotel,,,,,,,,recently renovate quaint 3star hotel with 91 room and bag of character friendly and helpful englishspeaking staff quiet area and very good value for money sitio en construcción ¿necesita ayuda o desea más información guías foro contacto área de cliente © copyright 1999 ovhcloud,,,,,,,,,,,,,,,opposite artis zoo,,,,,,,,,,,,,plantage middenlaan 48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,httpwwwlancasteramsterdamhotelcom,,,,,,,,,,,,,,,,,sleep,,,,,,,31 20 535 6888,,hotel,,,,€69,,,no,,friendly staff,base on the description the possible room facility could include private bath air conditioning tv number of bed size,,,,medium,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamplantage,,,,,,,intercontinental amstel hotel,,,,,,,,historic 5star hotel locate on bank of amstel river near financial shopping and theater district vote the netherlands best in 2008 by condé nast traveller 19thcentury palace 79 guestroom and suite indoor swim pool spa facility include a turkish bath the amstel hotel the grand dutch residence experience the magic of the amstel hotel the amstel hotel be a fivestar hotel characterize by a rich history of genuine hospitality and exceptional luxury the hotel with it unique location on the amstel receive it first guest in 1867 and have since be know for it majestic appearance and homely warmth a true original celebrate the oneoff craftmanship the unique folklore and the 150 year of royaltyapproved service that make this hotel irreplaceable a true one off wedding your wedding day the most beautiful and memorable day of your life a magical wedding in the amstel hotel be every couple ’ s dream come true a milestone which should be celebrate intimately or extensively with your dearest friend family and love one at the amstel hotel we put everything in motion to let you experience your dream wedding to the full boat tour the amstel hotel have be the trust home of multiple boat company for many year already in cooperation with these permanent partner we be happy to arrange beautiful arrangement for both business and festive cruise where you can enjoy panoramic view from the amsterdam canal wedding at the amstel experience the pinnacle of luxury on your wedding day at the amstel hotel where every moment be an exquisite affair with stun venue offering iconic view over amsterdam ’ s majestic amstel river and cuisine curated by our talented chef your celebration promise to be a day to remember forever let u orchestrate your dream wedding at the grande dame of amsterdam where timeless elegance meet unparalleled service stay longer pay less stay with u for a minimum of three night and receive up to 20 off breakfast be include in this offer breakfast include access to health fitness club available till 31072024 destination along the bank of the amstel river the amstel hotel be ideally locate in the heart of amsterdam and offer a beautiful view over the amstel river welcome to amsterdam “ it be our pleasure to welcome you to the amstel the whole team be truly delighted to look after you during your stay with u and we be more than pleased to assist you in any way our beautiful terrace during the summer month be a real treat while throughout the year our exclusive river boat outside the hotel enable our guest to tour the city ’ s historical canal we happily take care of all request and we strive to exceed your expectation ” the amstel hotel team the grande dame her impressive facade reflect in the shimmer water her lion look out over the city enter through the famous revolve door where many great precede you the impose lobby historic staircase enchant chandelier and high ceiling make it the true “ grande dame ” of amsterdam history more than 150 year of elegance explore more health fitness aim at provide guest with the desire physical exercise or allow them to relax faq no pet allow checkin be from 300 pm and checkout be until 1200 pm at amstel hotel we have plenty opportunity for our guest to experience our hospitality visit our restaurant for lunch afternoon tea or dinner or maybe you would like to have a drink in our bar our health and fitness club be aim at provide our guest with the desire physical exercise or allow them to fully relax,,,,,,,,,,,,,,,,,,,,,,,,,,,,professor tulpplein 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,httpwwwamsterdamintercontinentalcom,,,,,,,,,,,,,,,,,sleep,,yes,,,,,31 20 622 60 60,,hotel,,,,€495,,,no,,clean,private bath air conditioning indoor swim pool spa facility include a turkish bath tv breakfast include access to health fitness club,,,,expensive,yes,yes,yes,yes,river view,,,,,,
26,,,,paulus potterstraat,,,,,,,,,,,,amsterdamzuid,,,,,,,coster diamond,,,,,,,,this stately building be one of amsterdam two diamond factory guide tour be give showcasing the complicate diamond production process it look like just an ordinary jewelry shop and of course it be but there be a lot more to it if you want to purchase diamond ask for the tax refund form so you can get up to 12 of the ask price back at the airport,52.35956,,,,,,x x x,,,,,,,,tram 2 or 5 to hobbemastraat,coster diamond,,,,,,,,,,,,paulus potterstraat 28,,,,,,,,,,,,,,,,,,,,,,,jewelry,,,,,,,,4.88295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,see,,,,,,,31 20 3055555,,,,,,free,httpswwwcosterdiamondscom,,no,,,,,,,,,,,,,,,,,,
8,,,,paulus potterstraat,,,,,,,diamond museum amsterdam,,,,,amsterdamzuid,,,,diamantenmuseum amsterdam,,,diamant museum,amsterdam,,,,,,,this brand new exhibition about the history of diamond trade in amsterdam,52.35942,,,,,,x yes 82 no 18 eur 24 2 adult camper 2 first hour and restaurant free €2hour €8day €5extra night 1 x x x yes 2234 limited 983 no 881,nldiamantmuseum amsterdam,,,,yes,,,tram 2 or 5 to hobbemastraat,diamant museum amsterdam,,,,1071cz,,,,,,,,paulus potterstraat 28,,,,,q1208561,infodiamantmuseumamsterdamnl,,,,,,,,,,,,,,,,,,,categorydiamant museum in amsterdam,,,,,,4.8825,,,,,,,,,,,09001700,,,,,,,,,,,,,,diamant museum amsterdam,,,,,mosu 09001700,,,,see,,,,,,,31 20 305 5300,,museum,,,,€850,httpsdiamondsamsterdamcom,,no,,,,,,,,,,,,,,,,,,
78,,,,stadhouderskade,,,,,,,heineken experience,,,,,amsterdamzuid,,,,,,,heineken experience,amsterdam,,,,,,,do not expect a beer museum but rather to be flood with heineken advertisement a fantastic experience from start to finish plenty of interactive area with a chance to receive all photo opportunity sent to your email for free 3 beer available throughout and at the end of the tour per person staff be incredibly friendly and informative saooirse may 2024 a brilliant experience the staff be brilliant and we be all pleasantly impressed with how everything be the extra price for the rooftop bar be worth every penny it be a fun informative and brilliant afternoon would definitely recommend especially with friend ben apr 2024 on the vip tour you see many part of the old brewery not available to the general public you end the tour in a private taste bar i won ’ t tell you how you enter it a i don ’ t want to spoil the surprise we all agree it be special dennis apr 2024 absolutely brilliant really immersive and interest great gift shop and the beer be lovely definitely recommend a something to do on your trip to amsterdam even if you dont drink beer,52.3578,,,,bag,,x x x yes 2234 limited 983 no 881,nlheineken experience,,,,yes,,20140324,tram 16 or 24 to stadhouderskade,heineken experience,,,,1072ae,,,,,,,,stadhouderskade 78,,,,,q2087161,,,,,,,,,,,,,,,,nl,海尼根體驗館,,,categoryheineken experience,,,,,,4.8916,yes,,,,,,,,,,msu 11001900 last entry 1730,,,,,,httpwwwheinekenexperiencecom,,,,former heineken brewery,,,,,,,,,moth 10301930 frsu 10302100,,,,see,,,,,,,,,museum,,,,,httpsheinekencomheinekenexperience,,no,,,,,,,,,,,,,,,,,,
,,,main,,,,,,,,,,,,,amsterdamzuid,,,,,,,rijksmuseum,,,,,,,,the large and most prestigious museum for art and history in the netherlands work by vermeer rembrandt and other dutch master it garden have a curious collection of architecture and have free entrance during museum opening time recommend to get there early to avoid long queue and crowd then head first for the second floor to see the rembrandt classic and others such a avercamps winter landscape with skater founder main sponsor final week on view until june 9th the museum of vermeer rembrandt and van gogh come along to explore online his life and all his painting bring the rijksmuseum into your home at the jewish museum national holocaust museum,52.36,,,,,,shop 4 main 2 yes 2,,,,,,,,tram 2 or 5 to hobbemastraat,,,20160730,,,,,,,,,,jan luijkenstraat 1,,entrance to the museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8853,,,,,,,,,,,09001700 daily cafe museum store and cloak room to 1800,,,,,,httpwwwrijksmuseumnlen,,,,,,,,,,,,,,,,,see,,,,,,,31 20 6747047,,,,,,€1750 for adult under 18 free no discount for student,,,no,,,,,,,,,,,,,,,,,,
10,,,,museumplein,,,,,,,stedelijk museum amsterdam,,,,,amsterdamzuid,,,,stedelijk museum,,,stedelijk museum,amsterdam,,,,,,,the stedelijk museum be the municipal museum of modern art it have a long history a it first open in 1874 and have be at it current location since 1895 it be reopen in 2012 after a renovation that take four year the newly construct building be now locally refer to a the bath tub due it unique shape the bath tub will host newly acquire film and video exposition while the highlight remain in the old part of the building,52.3581,,,,,,x yes 82 no 18 eur 24 2 adult camper 2 first hour and restaurant free €2hour €8day €5extra night 1 x x x x yes 2234 limited 983 no 881,nlstedelijk museum amsterdam,,picture gallery of modern art,,yes,,,tram 2 or 5 to van baerlestraat,stedelijk museum amsterdam,,,,1071dj,,,,,,,,paulus potterstraat 13,,,,,q42175133,infostedelijknl,,,,,,1874.0,,,,,,,,,,阿姆斯特丹市立博物館,,,,,,,,,4.8797,yes,암스테르담 시립 미술관,,,,museo stedelijk,,,,363100012077791.0,tuw fsu 10001600 th 10002200,,,,,,httpwwwstedelijknl,,,,,музей стеделек,,31 20 675 2716,stedelijk museum,,,,,mosu 10001800,,,,see,,,,,,,31 20 573 2911,,yes,,stedelijk museum amsterdam,,€15,httpswwwstedelijknl,,no,,,,,,,,,,,,,,,,,,
,,,,paulus potterstraat,,,1.0,,,,,,,,,amsterdamzuid,,,,,,,van gogh museum,amsterdam,,,,,,,this museum be dedicate to vincent van gogh a late 19th century postimpressionist dutch painter the museum be extremely popular so expect to wait in line to get in best to get there early be a good cafe inside to keep you go in the museum be many but not all of van gogh work the museum contains some famous painting like sunflower and potato eater but lack others such a starry night also there be select work of monet exhibit there the audio tour at €5 in the language of your choice will give you a much well understand of van gogh life and his painting ontdek het leven en werk van vincent van gogh welkom bij het van gogh museum plan je bezoek en bestel je kaartjes online er zijn frauduleuze site actief boek je ticket alleen op ticketsvangoghmuseumnl welkom bij het van gogh museum plan je bezoek en bestel je kaartjes online er zijn frauduleuze site actief boek je ticket alleen op ticketsvangoghmuseumnl ontdek meer over het museum en vincent van gogh,52.3582,,,,,van gogh museum,x x,,,,,,,,tram 2 or 5 to van baerlestraat,le tambourin,,20160727,,1071cx,,,,,,,,paulus potterstraat 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8811,,,,,,,,,,,sath 10001800 f 10002200,,,,,,httpwwwvangoghmuseumnl,,,,,,,,,,,,,,,,,see,,,,,,,31 20 570 52 00,,restaurant,,,,€17 for adult under 18 free no discount for student,,,no,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamzuid,,,,,,,museumplein,,,,,,,,not exactly a park but a large grass open space around it edge be the rijksmuseum the van gogh museum the stedelijk museum and the concertgebouw on a sunny summer day many local chill at the grass lawn on top of the albert heijn supermarket,52.357216,,,,bag,,x,,,,,,,20231211,,,,,,,,,,,,,,willem sandbergplein,,tag be on the multipolygon relation of the museum please edit there,,,q42297000,,,,,,,1973.0,,,,,,,,,,,,,,,,,,,4.881634,,,,,,,,,,363100012211564.0,,,,,,,,,,,,,,,,,,,,,,,,see,,,,,,,,,yes,,,,,,,no,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamzuid,,,,,,,sarphatipark,,,,,,,,situate in de pijp this be a place where people sunbathe and have picnic in the summer,52.354,,,,,,yes 2234 limited 983 no 881,,,,,,,,,,,,,,,,,,,,,,,sarphati hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,see,,,,,,,,,hotel,,,,,,,no,,,,,,,,,,,,,,,,,,
