addr:housenumber,payment:cash,contact:twitter,entrance,addr:street,drink,name:he,level,layer,guest_house,coffee,name:en,reservation,payment:notes,museum,service:bicycle:pump,article,roof:shape,memorial,internet_access:fee,name:de,payment:lightning,survey:date,title,addr:city,comment,lgbtq,tollFree,brand,contact:facebook,accessibility,description,latitude,disused:shop,name:ru,brand:wikipedia,source,addr:housename,common_tags,wikipedia,image,designation,brand:wikidata,wheelchair,checkIn,source:date,directions,name,description:ru,lastEdit,wheelchair:description,addr:postcode,diet:vegan,contact:tripadvisor,official_name,last_checked,second_hand,rooms,denomination,changing_table:wheelchair,address,checkOut,note,wheelchair:description:de,disused:tourism,wikidata,email,ref:rce,heritage,surveillance,check_date:opening_hours,takeaway,start_date,historic,indoor_seating,check_date,stroller,cuisine,beauty,craft_beer,payment:credit_cards,payment:onchain,addr:country,name:zh,shop,building:architecture,wikimedia_commons,religion,wifi,alt_name,unisex,contact:website,longitude,toilets:wheelchair,diet:vegetarian,name:ko,fee,name:lb,sport,contact:instagram,name:es,brewery,landuse,highchair,ref:bag,hours,drink:club-mate,stars,contact:phone,changing_table,toilets,url,name:da,changing_table:location,internet_access,alt,building,name:uk,outdoor_seating,atm,fax,name:nl,smoking,diet:gluten_free,heritage:operator,drive_through,toilets:access,opening_hours,name:ml,currency:XBT,operator,type,payment:coins,air_conditioning,delivery,bicycle_rental,landmark,building:levels,phone,contact:email,amenity,access,int_name,old_name,price,tourism,website,meal,Micheline,category,Service,room_facilities,accommodation_type,drink type,music type,Ambiental,price range,private_bath,air_conditioning,bath,balcony,view,kitchen,tv,bed_number,size
183,,,,Nieuwendijk,,,,,,,,,,,,Amsterdam/Binnenstad,,,,,,,Van der Linde,Amsterdam,,,,,,,Known for its whipped cream,52.374908,,,,BAG,,", , , , X, X, X, , , , yes: 72, no: 22, unisex: 2, yes: 2234, limited: 983, no: 881",,,,,no,,2014-02-11,tram Dam,Banketbakkerij Van der Linde,,,,1012MG,,,,,,,,,Nieuwendijk 183,,,,,,,,,,,,,,,,no,,,,,,,,bakery,,,,,,,,4.89424,,,,,,,,,,,,,"M 13:00-17:00, Tu-Th 11:00-17:45, F 09:00-17:45, Sa 09:00-17:00, Su 12:00-17:00",,,,,no,,,,,,,,,,,,,,,,,,,,,eat,,,,,,,+31 20 624-8213,,,,,,"A small ice cream costs €1, a big one €2",,,Dessert,No,,,,,,,Casual,"Based on the given price ranges, a small ice cream costing €1 would be categorized as cheap.",,,,,,,,,
2,,,,Nieuwendijk,,,,,,,,,,,,Amsterdam/Binnenstad,,,,,,,Zomerijs/Winterkost,Amsterdam,,,,,,,"Zomerijs/Winterkost means ""summer ice cream and winter food"". They have all the flavors you can think of and can even make a flavor on demand, but you have to tell the owner one or two days in advance. All the ice cream is homemade with natural ingredients for a reasonable price. In the winter typical Dutch winter food is served, like mashed potatoes with cabbage and smoked sausage.",52.37884,,,,BAG,,", , , , X, X, X, yes: 509, no: 131, only: 16, terrace: 12, pedestrian_zone: 11, sidewalk: 6, patio: 1, , , X, yes: 2234, limited: 983, no: 881",,,,,no,,2014-02-11,,Joselito Tapas,,,,1012MK,,,,,,,,,Nieuwendijk 4,,,,,,,,,,,,,,,,,spanish,,,,,,,,,,,,,,,4.89461,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,eat,,,,,,,,,restaurant,,,,Price: Empty,,https://joselito.nl/,Nothing,No,,,,,,,Casual,"I'm sorry, but without a specific price, I am unable to categorize the place as cheap, medium, or expensive. Please provide a specific price for the meal.",,,,,,,,,
60,,,,Zeedijk,,,,,,,,,,,,Amsterdam/Binnenstad,,,,,,,Bird,Amsterdam,,,,,,,"Very crowded little snack bar with Thai food. Not to be confused with the restaurant of the same owner, on the other side of the street. Try the chicken in oyster sauce. Welcome To Bird Thai Restaurant As soon as you enter our restaurant, you will experience the typical Thai atmosphere. The staff, the design and the food of course will take care of that. Our restaurant has 110 chairs divided over 3 seperate spaces. If you don’t succeed in getting a table right away, you can start with a drink at the bar. In the kitchen our Thai cooks are working only with fresh ingredients. Our specialities are the red and green curry sauces that can be combined with fish, prawns, beef, chicken or pork. In the Thai kitchen vegetables take a prominent place. That is why we have a great variety of vegetarian starters and main dishes. Massaman curry with chicken Green curry with chicken breast Vegetarian curry Massaman curry with chicken Green curry with chicken breast Vegetarian curry Delivery service Order Our Meals Online What People are Saying Award Winning Food Monday – wednesday 15:00 – 22:30 Thursday – sunday 12:00 – 22:30 Monday – wednesday 15:00 – 22:30 Thursday – sunday 12:00 – 22:30",52.37477,,,,BAG,,", , , , X, X, , , yes: 2234, limited: 983, no: 881",,,,,no,,2014-02-11,Metro Nieuwmarkt,Bonne,,,,1012BA,,,,,,,,,Zeedijk 72,,,,,,,,,,,,,,,,,,,,,,,,clothes,,,,,,,,4.9008,,,,,,,,,,,,,13:00-22:00 daily,,,,,,http://www.thai-bird.nl,,,,,,,,,,,,,,,,,,,,eat,,,,,,,+31 20 620-1442,,,,,,€12-17,,,Dinner,No,,,,,,,Casual,"Based on the price range of €12-17 for a meal, this place would be categorized as **cheap**.",,,,,,,,,
60,,,,Zeedijk,,,,,,,,,,,,Amsterdam/Binnenstad,,,,,,,Kam-Yin,Amsterdam,,,,,,,"Kam-Yin is a remarkably popular Chinese-Surinamese restaurant because of its low prices and super-fast service. The food is absolutely delicious and some menus go for as low as €6. Service is nearly instant. But don't expect a romantic setting! Coke is handed out in cans, it's very noisy and the lighting is unflattering. The area near the window gives a bit of a quieter atmosphere than the back, so come early for a better seat. However, don't judge this place for something it doesn't try to be: for a cheap and fast joint, it's unmatched. Try the Sichuan Peking Duck if you're into Chinese (and into spicy food) or the ''nasi moksi meti'' (chicken, pork and rice) for Surinamese. Wash it down with a Fernandes (Surinamese soft drink).",52.37477,,,,BAG,,", , , , X, X, , , yes: 2234, limited: 983, no: 881",,,,,no,,2014-02-11,Metro Centraal Station,Bonne,,,,1012BA,,,,,,,,,Warmoesstraat 6-8,,,,,,,,,,,,,,,,,,,,,,,,clothes,,,,,,,,4.9008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eat,,,,,,,+31 20 625-3115,,,,,,€7-12,,,Dinner,No Michelin star.,,,,,,,Casual,This place would be categorized as cheap.,,,,,,,,,
115-117,,,,Zeedijk,,,,,,,,,,,,Amsterdam/Binnenstad,,,,,,,New King,Amsterdam,,,,,,,"Slowly becoming an institution, this hugely popular Mandarin Chinese restaurant seems to have found a perfect balance between food, price and ambiance. The food is authentically Chinese, delicious, fresh and quickly served, and all of that for a bargain. Service is fast and rushed, but it doesn't feel like a snack bar. It has a stylish interior, and it's still one of those places you could bring a date to. The biggest problem is that ''everyone'' seems to know this place, so it's somewhat crowded and noisy, and you'll probably have to wait outside for a seat to become available. When you get in, order the oysters. They're a hit. New King Authentiek Chinees restaurant in het hart van Amsterdam. WELKOM BIJ RESTAURANT NEW KING Menu Voorgerechten - Soepen - Bamisoep - Kipgerechten - Vis & zeevruchten gerechten - Garnalen gerechten - Vleesgerechten - Groenten gerechten - Nasi & Bami gerechten - Voorgerechten Ha Kau € 9.75 Siu Mai € 9.75 Gebakken Wantan € 11.00 Gebakken Sui Kau € 12.50 Sesam garnalen € 13.00 Kip saté € 9.50 Garnalen saté € 10.50 Lams saté € 10.00 Gebakken garnalen pannekoekje € 9.75 Loempia vlees € 6.50 Loempia garnalen € 7.50 Loempia vegetarisch € 6.00 Granalen in krokant jasje € 10.50 Mix Dim Sum € 28.002 personen Gestoomde mix Dim Sum € 19.002 personen Eenden pannekoek € 12.00 Eenden broodjes € 12.00 Mix oesters € 19.75 St. Jacobs schelp € 6.75Per stuk Oesters a La New King € 6.75Per stuk Soepen Sui Kau soep klein € 12.50 Sui Kau soep groot € 21.00 Wantan soep klein € 12.00 Wantan soep groot € 20.50 Peking soep € 11.00 Gebakken Sui Kau soep € 11.00 Zeevruchten soep € 11.00 Maïssoep kipstukjes € 11.00 Maïssoep krabstukjes € 11.50 Bami soep Kleine Chinese bami/Mihoen/Rijststicks € 15.00Variëer met max. 2 keuzes: Sui Kau, Wantan, Visballetjes, Ingewanden, Biefballetjes, Babi Pangang, Soya kip, Goulash, Cha Sieuw, Eend Grote Chinese bami/Mihoen/Rijststicks € 20.00Variëer met max. 3 keuzes: Sui Kau, Wantan, Visballetjes, Ingewanden, Biefballetjes, Babi Pangang, Soya kip, Goulash, Cha Sieuw, Eend in combineer met Sui Kau klein € 16.00 in combineer met Sui Kau groot € 21.00 Kipgerechten Kip in zoetzure saus € 21.00 Kip in mango saus € 21.00 Kip in zwartebonen saus € 21.00 Kip in zwarte peper saus € 21.00 Kip met Kong Po saus € 21.00 Soya kip € 19.00met bot Soya kip € 21.50zonder bot Kip kerrie € 21.00 Kip Szechuan € 21.00 Chicken wings zout & peper € 19.50 Visgerechten & Zeevruchten Gewokte tarbot € 38.00 Tong zout en peper € 48.00 Gestoomde tarbot € 40.00 Zeebaars zoetzure saus € 28.00UITVERKOCHT Zeebaars zwartebonen saus € 28.00UITVERKOCHT Gevulde forel met vis € 29.50 Gevulde forel met varkensghakt € 29.50 Gemengde zeevruchten met kerriesaus € 25.00 Inktvis zout & peper € 24.00 Zeewolf zoetzure saus € 24.00 Zeewolf zwartebonen saus € 24.00 Garnalen gerechten Garnalen in tomaten saus € 29.95 Garnalen in zwartebonen saus € 29.95 Garnalen zout & peper € 29.95 Garnalen in zoetzure saus € 29.95 Garnalen in Hung Lak saus € 29.95 Garnalen in kerrie saus € 29.95 Vleesgerechten Ossenhaas in zwarte pepersaus € 27.50 Biefstuk in zwartebonen saus € 22.00 Biefstuk in oester saus € 22.00 Biefstuk met Yu-Huang saus met sezam € 22.00 Biefstuk met gember en uien € 22.00 Tipan biefstuk € 26.00 Lamsfilet in pittige saus € 25.00 Lamsfilet in zwarte peper saus € 25.00 Lamsfilet met gember en uien € 25.00 Lamskoteletten in citroengras-vissaus € 28.00 Lamskoteletten in lichte soyasaus met knoflook € 29.00 Lamskoteletten in zwarte peper saus € 28.00 Spareribs in Cheung Pao saus € 19.50 Spareribs in Kingdo saus € 19.50 Spareribs in zout & peper € 19.50 Spareribs met knoflook en azijn € 19.50 Spareribs in zoetzure saus € 19.50 Spareribs in zwartebonen saus € 19.50 Peking eend (met bot) € 19.95 Peking eend (zonder bot) € 22.45 Babi Pangang € 19.50 Cha Sieuw € 19.50 Gemengde vlees € 19.95 Gemengde vlees (zonder bot) € 22.45 Foe Yong Hai met vlees en garnalen € 22.00 Taufu met gemengd vlees en seafood € 23.50 Taufu met gemengd seafood € 23.50 Mapo tofu € 20.50 Opmerking Peking eend en soja kip (zonder bot) € 2.50 extra Groenten gerechten Chinese brococoli € 22.00(indien op voorraad) Chinese Choi Sum € 21.00 Kang Kung € 19.50 Shang Hai Pak Choi € 17.50 Law Hown € 17.50 Haricots Verts met chile € 17.50 Haricots Verts met Chile en Tofu € 19.00 Vegan inktvisringen € 17.50 Gevulde aubergine met vis € 23.00 Gevulde aubergine met vlees € 23.00 Aubergins met tofu in zwartebonen sause € 18.50 Tofu met zout & peper en pinboompitten € 19.00 Tofu met Malaka saus € 19.00 Gevulde Tofu met vis € 24.00 Nasi & Bami Rijst € 18.00Combineer 3 soorten vlees: Babi Pangang, Cha Sieuw, Soya kip Nasi € 18.00Combineer 3 soorten vlees: Babi Pangang, Cha Sieuw, Soya kip Bami € 18.00Combineer 3 soorten vlees: Babi Pangang, Cha Sieuw, Soya kip Rijststicks € 18.00Combineer 3 soorten vlees: Babi Pangang, Cha Sieuw, Soya kip Mihoen € 18.00Combineer 3 soorten vlees: Babi Pangang, Cha Sieuw, Soya kip In combineer met Peking eend € 18.50 In combineer met Peking eend € 21.00zonder bot Nasi Yeung Chow € 18.50 Mihoen Singapore € 18.50 Nasi met kip en gezouten vis € 18.50 Krokante bami/Chow Mien/Nasi/Mihoen/Rijststicks € 18.50met kip Krokante bami/Chow Mien/Nasi/Mihoen/Rijststicks € 20.50met bief Krokante bami/Chow Mien/Nasi/Mihoen/Rijststicks € 23.00met garnalen Krokante bami/Chow Mien/Nasi/Mihoen/Rijststicks € 20.00met gemengd vlees Krokante bami/Chow Mien/Nasi/Mihoen/Rijststicks € 22.00met zeevruchten",52.37362,,,,,,", , , , , X, X, X, , yes: 2234, limited: 983, no: 881",,,,,no,,,Metro Nieuwmarkt,New King,,,,1012AV,,,,,,,,,Zeedijk 115,,,,,,,,,,,,,,,,,chinese,,,,,NL,,,,,,,,,,4.90028,,,,,,,,,,,,,11:00-22:30 daily,,,,,,http://www.newking.nl,,,,,,,,,,,,,,,,,,,,eat,,,,,,,+31 20 625 2180,,restaurant,,,,€15-20,,,Dinner,No,,,,,,,Intimate,"Based on the price range of €15-20 for a meal, I would categorize this place as **medium** in terms of pricing.",,,,,,,,,
1,,,,Binnen Bantammerstraat,,,,,,,,,,,,Amsterdam/Binnenstad,,,,,,,OCHA,Amsterdam,,,,,,,"This used to be just the little ""Thai snackbar around the corner"", but since a raving review in the local newspaper Het Parool, big crowds are waiting in line to get seated during dinnertime. The scenery is simple and the restaurant is very small and cramped. However, the hype is all about the food, which is absolutely mouth-watering. They have the usual Thai fare, but the dish to go for is the massaman curry, their specialty.",52.37404,,,,,,", , , X, X, , , X, X, , yes: 2234, limited: 983, no: 881",,,,,no,,,Metro Nieuwmarkt,O-Cha,,,,,yes,,,,,,,,Binnen Bantammerstraat 1,,,,,,,,,,,,,,,,,thai,,,,,,,,,,,,,,,4.90185,,yes,,,,,,,,,,,Tu-Su 16:00-22:30,,,,,,,,,,,,,,,,,,,,,,Tu-Su 16:00-22:00,,,,eat,,,,,,,+31 20 625 9958,,restaurant,,,,€15,,,Dinner,No,,,,,,,Casual,This place would be categorized as **cheap** based on the price range of the meal (around 10 euro mark).,,,,,,,,,
49,,,,Warmoesstraat,,,,,,,,,,,,Amsterdam/Binnenstad,,,,,,,Pasta Pasta,Amsterdam,,,,,,,"Serves delicious pastas, made just as you want them. Choose a sauce, topping and pasta for a tasty, but well-priced meal.",52.3753879,,,,BAG,,", , , , X, X, wlan: 431, yes: 64, no: 20, X, , , , X",,,,,,,2014-02-11,Metro Centraal Station,Pasta Pasta,,,,1012HW,,,,,,,,,Warmoesstraat 49,,,,,,,,,,,,,,,,,italian,,,,,,,,,,,,,,,4.8983495,,,,,,,,,,,,,Su-Th 11:00-01:00 F Sa 11:00-03:00,,,,,,https://www.facebook.com/pages/Pasta-Pasta-Amsterdam/170100713173330,,,wlan,,,,,,,,,,,,,,,,,eat,,,,,,,+31 20 331 1199,,restaurant,,,,€4.90,,https://pasta-pasta.nl,Dinner,No,,,,,,,Casual,Cheap,,,,,,,,,
26,,,,Oudebrugsteeg,,,,,,,,,,,,Amsterdam/Binnenstad,,,,,,,Rapper,Amsterdam,,,,,,,Offers delicious sandwiches in freshly baked wraps and salads with a selection of home sauces. Prices vary from €3.95 for vegetarian wrap to €5.95 for Black-Angus Entrecôte wrap.,52.37604,,,,BAG,,", , , , X, X, , ",,,,,,,2014-02-11,Tram/Metro Centraal Station,De Kroon,,,,1012JP,,,,,,,,,30 Oudebrugsteeg,,,,,,,,,,,,,,,,,,,,,,,,cannabis,,,,,,,,4.89597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eat,,,,,,,,,,,,,"- Vegetarian wrap: €3.95
- Black-Angus Entrecôte wrap: €5.95",,,Lunch,No,,,,,,,Casual,This place would be categorized as cheap.,,,,,,,,,
23,,,,Peperstraat,,,,,,,,,,,,Amsterdam/Binnenstad,,,,,,,Greetje,Amsterdam,,,,,,,"Traditional Dutch, alongside French classics. Located in an historic building on a quiet side street near Central Station; it's off the beaten track so most of the diners are local. Open 6 days a week (not Mondays); a reservation is usually necessary.",52.371581,,,,BAG,,", , , , X, X, X, , , yes: 2234, limited: 983, no: 881",,,,,yes,,2014-03-24,,Greetje,,,,1011TJ,,,,,,,,,Peperstraat 23-25,,,,,,,,,,,,,,,,,Dutch_French,,,,,,,,,,,,,,,4.907678,,,,,,,,,,,,,,,,,,,http://www.restaurantgreetje.nl,,,,,,,,,,,,,,,,,,,,eat,,,,,,,+31 20 779-7450,,restaurant,,,,,,,Dinner,No Michelin star is mentioned.,,,,,,,Intimate,,,,,,,,,,
291B,,,,Spuistraat,,,,,,,,,,,,Amsterdam/Binnenstad,,,,,,,Kantjil & de Tijger,Amsterdam,,,,,,,"Great spices and meat dishes, Indian/Indonesian food. Try the Nasi Goreng Rames.",52.36924,,,,BAG,,", , , , X, X, X, , , , X, yes: 2234, limited: 983, no: 881",,,,,yes,,2014-02-11,,Kantjil & De Tijger,,,,1012VS,,,,,,,,,Spuistraat 291,,,,,,,,,,,,,,,,,indonesian,,,,,,,,,,,,,,,4.88909,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eat,,,,,,,,,restaurant,,,,,,https://kantjil.nl,Dinner,No,,,,,,,Casual,,,,,,,,,,
4,,,,Jodenbreestraat,,,,,,,Rembrandt House,,,,,Amsterdam/Binnenstad,,,,Rembrandthaus,,,Rembrandt Corner,Amsterdam,,,,,,,The house where Rembrandt van Rijn lived.,52.369426,,Дом-музей Рембрандта,,,,", , , , X, , X, , yes: 82, no: 18, EUR 24 (2 adults, camper): 2, first hour and restaurant free; €2/hour;€8/day;€5/extra night: 1, X, , , , , , , , , X, , , , X, yes: 2234, limited: 983, no: 881, , , , , ",nl:Rembrandthuis,,Historical Museum,,limited,,,,Rembrandthuis,,,Museum not fully accessible - but the exhibitions are accessible by lift,1011NK,,,,,,,,,Jodenbreestraat 2,,,"Das Museum ist nicht überall barrierefrei;die Ausstellungen sind mit dem Aufzug erreichbar. Allerdings ist das alte Haus von Rembrandt nur über enge, steile Wendeltreppen erreichbar, wie sie im 17. Jahrhundert üblich waren.",,Q277316,,,,,2021-08-17,,,,,2024-02-16,,,,,,,,伦勃朗故居,,,Category:Rembrandt House Museum,,,,,,4.901157,yes,,,yes,Rembrandthaus,,,,,,,,,,,,,,,Rembrandt-museet,,,,,Музей Рембрандта,,,,Rembrandthuis,,,,,,Tu-Su 10:00-18:00,,,,eat,,,,,,,+31 20 520 0400,,,,,,,museum,https://www.rembrandthuis.nl/,Nothing,No,,,,,,,Historical,,,,,,,,,,
15,,,,Jodenbreestraat,,,,,,,,,,,,Amsterdam/Binnenstad,,,,,,,Tony's NY City Bagels,Amsterdam,,,,,,,"Oversized cups of coffee, muffins and bagels. Muffins, brownies, giant cookies, cheesecake and bagels spread with various toppings are served at reasonable prices to a clientèle that is a mix of locals and tourists. American themed. There are 3 locations in the city. Our bagels Authentic & traditional Ontbijt, lunch, brunch of als snack. Een echte classic New York style bagel kan altijd als je het ons vraagt! Daarvoor ben je bij Tony’s dan ook helemaal aan het juiste adres. Onze bagels zijn op authentiek, traditionele wijze bereid: handgerold, ondergedompeld in kokend water en vervolgens gebakken. We serveren deze klassiekers daarom ook al meer dan 20 jaar met liefde aan alle bagel liefhebbers in Amsterdam.",52.369082,,,,BAG,,", , , , X, X, yes: 217, no: 4, X, X, yes: 509, no: 131, only: 16, terrace: 12, pedestrian_zone: 11, sidewalk: 6, patio: 1, , , , yes: 72, no: 22, unisex: 2, , yes: 2234, limited: 983, no: 881",,,,,limited,,2014-03-24,,Tony's New York City Bagels,,,,1011NG,,,,,,,,,Jodenbreestraat 15,,,,,,,,,,,,,,yes,,,american,,,,,,,,,,,,,,,4.903025,yes,,,,,,,,,,,,,,,,,yes,http://www.tonysnycitybagels.nl,,,,,,,yes,,,,,,,,,Mo-Fr 08:00-18:00; Sa 08:30-18:00; Su 09:00-13:00,,,,eat,,,,,,,+31 20 421 5930,,cafe,,,,,,,Brunch,No,,,,,,,Casual,,,,,,,,,,
,,,,,,,,,,,,,,,,Amsterdam/Binnenstad,,,,,,,&Samhoud Places,,,,,,,,"This modern place was recently awarded with 2 Michelin stars, making it one of only 2 restaurants in Amsterdam to claim that recognition. Excellent service, high quality, modern cooking and (although perhaps subject to taste) a contemporary design interior. Wednesdays to Sundays it also serves lunch. Closed on Mondays. Call ahead. About Restaurant Beef Steak House is a legendary establishment of the famous international chain. This real man’s materia has become a kind of Mecca for fans and connoisseurs of American marbled beef steaks. At Beef Steak House, we serve classic marble steaks popular around the world: flavorful New York and lean Filet mignon, juicy Ribeye and impressive XXL Cowboy steak, as well as elite Kobe marble steaks. Menu New York Steak Marble beef, cherry tomatoes, chili peppers, leeks. Price for 100 gr. Weight of the steak is approximately 300 grams Cost: 150$ Ribeye Steak Marble beef, chili peppers, leeks. Price for 100 gr. Weight of the steak is about 400 grams Cost: 180$ Cowboy Steak Marble beef, micro grin, potatoes, chili peppers, leeks. Price is for 100 gr. Weight of the steak is approximately 300 grams Cost: 140$ Beef Steak House is a legendary establishment of the famous international chain. This real man’s miter has become a kind of Mecca for fans and connoisseurs of American marbled beef steaks. In addition to fine steaks from different kinds of meat, we have other excellent dishes that are sure to deserve your attention.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oosterdokskade 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.samhoudplaces.com,,,,,,,,,,,,,,,,,,,,eat,,,,,,,+31 20 260-2094,,,,,,€130 for 3 courses,,,Dinner,2 star,,,,,,,Chic,This place would be categorized as expensive.,,,,,,,,,
457,,,,Singel,,,,,,,,,,,,Amsterdam/Binnenstad,,,,,,,Blue,Amsterdam,,,,,,,"The selling point of this cafe is its 360 degrees view over Amsterdam. Its interior is minimalist and stylish. A great place to have a Dutch cup of coffee while taking in the views. Unfortunately, it's only open at daytime as evenings are reserved for private events. Blue Amsterdam is een café en restaurant met een 360-graden uitzicht over de stad. Vanuit de dertig meter hoge glazen Kalvertoren in winkelcentrum Kalverpassage kun je heel veel moois van Amsterdam zien: het Rijksmuseum, de Munttoren, de Westerkerk, Carré, het Centraal Station, het Paleis op de Dam, de bloemenmarkt en nog veel meer. Neem de glazen lift naar boven en kijk je ogen uit. Iedereen is welkom! Je kunt zeven dagen per week bij ons terecht voor koffie, ontbijt, lunch, early dinner, borrel en taart. Onze kaart wisselt regelmatig. Je kunt gewoon binnen komen lopen zonder reservering. Onze enthousiaste mensen vertellen je graag meer over het uitzicht en de gebouwen die te zien zijn. Zowel overdag als ’s avonds kun je bij Blue met een groep terecht en (een deel) van onze ruimte besloten afhuren voor een lunch of een borrel. Wie zijn wij Toen wij in 2009 voor het eerst in de glazen lift in winkelcentrum Kalvertoren stapten, op de knop naar de derde etage drukten en we vervolgens vol verbazing uitkwamen in een moderne glazen ruimte met uitzicht over de stad wisten we het. Dit is het best bewaarde geheim van Amsterdam! Samen met ons lieve team doen we iedere dag ons best om onze gasten een fijne tijd te bezorgen. Wat ons betreft is Blue dé plek midden in het drukke hart van Amsterdam, waar je komt om te genieten van het uitzicht met een goede kop koffie, uitgebreide lunch of glas wijn. Hopelijk zien we je snel! menukaart De gerechten op ons menu zijn geïnspireerd door de vele culturen die samenkomen in onze stad. We houden van zelfgemaakt eten, kleurrijke borden, verrassende smaken en producten uit de buurt. bekijk menu Ben je op zoek naar een ruimte in het centrum van Amsterdam voor jouw groep? Dan kunnen wij je misschien verder helpen! Onze bovenverdieping leent zich op doordeweekse dagen heel goed voor (besloten) gelegenheden met uitzicht over de stad. Je kunt hier met een groep ontbijten, koffiedrinken, lunchen of borrelen. Er is ruimte voor maximaal 40 personen. Neem gerust contact met ons op om jouw ideeën te bespreken, voor meer informatie of om direct te reserveren. werken bij Ben je op zoek naar een leuke (bij)baan in een gezellig team? Stuur ons dan gerust een mail met jouw beschikbaarheid, motivatie en CV. We zijn altijd op zoek naar leuke mensen voor keuken en bediening. We horen graag van je! We zijn gek op Amsterdam en vertellen vol liefde over onze mooie stad. Wij vinden zelfs dat een bezoek aan Amsterdam bij Blue zou moeten beginnen. Je kunt alle hoogtepunten in een oogopslag zien. Waar je daarna naartoe moet? Wij vertellen het je graag!",52.367425,,,,BAG,,", , , , , X, , , X, , , X, , X, yes: 2234, limited: 983, no: 881, , ",nl:Kalverpassage,,,,yes,,2014-02-11,"tram 4, 9, 16 or 24 to Muntplein",Kalverpassage,,,,1012WP,,,,,,,,,"3F, Kalvertoren, Singel 457",,,,,Q2596789,,,,,,,1997.0,,,,,,,,,,,,mall,,,,,,,,4.891445,yes,,,,,,,,,,,363100012165086.0,"M 11:00-18:30, Tu W F Sa 10:00-18:30, Th 10:00-21:00, Su 12:00-18:30",,,,,,http://www.blue-amsterdam.nl,,,,,yes,,,,,,,,,,,,,,,drink,,,,,,,+31 20 427-3901,,,,,Kalvertoren,,,https://www.kalverpassage.nl,,,,,,,Coffee,Pop,Chic,,,,,,,,,,
20,,,,Nieuwe Doelenstraat,,,,,,,,,,,,Amsterdam/Binnenstad,,,no,,,,De Jaren,Amsterdam,,,,,,,"A minimal art-deco interior next to Hotel d'Europe and a great view of where all the main canals come together (climb the stairs to the upper floor - the view is better and the crowds surprisingly thinner). Food is middling and on the pricy side, but it's a nice place to sip a cup of coffee or tea and read a newspaper. over café de jaren een Amsterdams café met een internationaal team Café de Jaren, geopend in 1990, is een licht en ruim café in het centrum van Amsterdam, gelegen tussen het Muntplein en het Muziektheater. Binnen vormen hoge plafonds en veel ruimte een aantrekkelijke ambiance. Aan de achterzijde bieden een balkon en een terras aan het water uitzicht op de Amstel. Wie per boot arriveert, kan onze eigen aanlegsteiger gebruiken. De Jaren dankt zijn populariteit aan de kwaliteit van het eten en drinken dat het serveert, de leestafel en de terrassen aan het water. En last but not least de gastvrijheid. cafe_nl_web_v2_18dec2019",52.36803,,,,,,", , , , X, , wlan: 431, yes: 64, no: 20, , X, X, yes: 509, no: 131, only: 16, terrace: 12, pedestrian_zone: 11, sidewalk: 6, patio: 1, X, yes: 2234, limited: 983, no: 881, , ",nl:De Jaren,,,,no,,,"tram 4, 9, 14, 16 or 24 to Muntplein",De Jaren,,,,1012CP,,,,,,,,,Nieuwe Doelenstraat 20-22,,,,,Q28656899,,,,,,,,,,,,,,,,,,,,,,,,,,,4.89524,,yes,,,,,,,,,,,,,,,,,http://www.cafedejaren.nl/,,,yes,,,,yes,,,,,,,,,Mo-Su 09:00-23:00,,,,drink,,,,,,,+31 20 625-5771,,restaurant,,,,Price: Pricy,,https://www.cafedejaren.nl,,,,,,,Coffee,Jazz,Chic,"The price range ""Pricy"" is not specific enough to categorize as cheap, medium, or expensive. Can you please provide a specific price or price range in euros so I can categorize it accordingly? Thank you!",,,,,,,,,
124,,,,Valkenburgerstraat,,,,,,,,,,,,Amsterdam/Binnenstad,,,,,,,Filter,Amsterdam,,,,,,,"Small eco-friendly coffeebar situated in the lobby of hotel Ecomama. Serves great coffee, breakfast and a small selection of sweet and savoury treats. Also organic tea, juice and the best grilled-cheese sandwiches. Have a relaxed morning on the sunny terrace or enjoy art by starting Dutch artists. Bedrijven Waar let je op bij het vergelijken van zakelijke autoverzekeringen? Redactie filteramsterdam.nl juni 4, 2024",52.36971,,,,BAG,,", , , , , X, , , , , X",,,,,,,2017-12-30,"tram 14, 9 or metro 51, 53, 54 to Waterlooplein",Ecomama,,,,1011NA,,,,,,,,,Valkenburgerstraat 124,,,,,,info@filteramsterdam.nl,,,,,,,,,,,,,,,,NL,,,,,,,,,,4.90692,,,,,,,,,,,,,8:00-17:00,,,,,,http://www.filteramsterdam.nl,,,,,,,,,,,,,,,,,,,,drink,,,,,,,+31 20 770 9529,,,,,,,hostel,https://www.ecomamahotel.com,,,,,,,Coffee,Acoustic,Casual,,,,,,,,,,
